"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latin America & Caribbean (excluding high income)","LAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6670880157.11931","6882531834.52042","6793974272.21869","8966150723.90809","8733865450.73231","9847208652.57529","10629307009.4327","10700525906.4066","11479028827.8236","13122544787.2127","14523778260.7644","15561036142.3525","19252526796.3347","26188001162.6932","34112502218.185","34079963299.2549","40308958467.5932","47201680433.9136","52022190820.5028","63526887766.7312","77226590514.685","85729124194.9344","84276246173.7167","89308264625.452","95918431114.9226","92000542198.173","81512708984.8362","90026655177.0751","111671457284.669","118528536773.352","136774741500.773","137522878244.968","148666483935.885","160620577572.577","192380959872.993","229798410651.895","255672430439.072","282783869206.562","288850575407.106","301210739581.562","351012303179.163","344197876636.053","347797479041.599","376740144206.291","449595048549.935","530194902853.743","618325846833.282","701846939478.458","805739016615.979","652302560524.655","835122589867.917","1021171129509.24","1036290432684.78","1037975762471.09","1027916163580.29","924535922686.052","914259664661.221","1014096552983.27","1100583818309.21","1098481195115.93","944918635858.884","1211383989274.45",
"Lao PDR","LAO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","48571428.5714286","95555562.2222222","64210523.1578947","66241427.1601272","81630154.1789537","86618700.7195355","98057227.2695161","133175703.908386","192017652.07798","284956361.04712","385700002.368777","409499988.567026","425300014.006211","417400000.079366","466700003.920166","521789232.363857","530820000","492970000","505520000","475490000","589520000","792319999.995871","1318269927.27717","1419583608.94246","1805715121.8396","1755689499.11589","2523508639.18315","3530069487.67383","3860717698.89266","4574379409.77094","5411897516.20781","4898082060.90105","5284448606.02114","","","","","",
"Lebanon","LBN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498732254.811361","510722596.67467","587654401.024749","634069545.770351","728607315.948454","755509732.09928","1266386350.80794","1758689127.46595","2289054887.95063","2373803864.0435","2445876363.86788","2447097844.11277","2754228855.72139","3083250414.5937","3361194029.85075","7417557506.00332","7873085354.09619","7837807009.68491","9221256284.24544","11224076778.8391","11751139951.4428","13464256797.7446","14518739635.1575","12680893474.8259","12492026092.67","11425578093.5987","11553482873.3002","11112344036.2852","11627344114.1625","11394547409.3532","10681277028.3784","5192095745.90564","6020232987.6393",
"Liberia","LBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11467161016.9492","10824367652.2978","10363991477.2727","8659001314.06045","7734213547.64638","7452762497.01028","7989926739.92674","8223041874.59319","5278015397.77588","7274687365.24364","12077313549.3948","9053049082.79623","9169291338.58268","15054687500","21117445538.4615","30159825206.3589","43170371498.173","49960082369.7133","64264302059.4966","38454487435.1815","49955952005.0521","18373876817.5135","61878180233.0189","45126444916.2538","18495913234.8318","10828699681.4364","7275963751.43843","18265246089.8264","30377289377.2894","29664306658.0848","","",
"St. Lucia","LCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","11320609621.8093","11969482178.8769","12545013099.7862","15275247504.4312","14294815248.061","15804177991.5267","16916124066.5585","17050341173.4341","17998382022.8203","20329161656.6981","22122889859.7978","23889163049.6343","27961378519.208","38762945892.2972","56162581993.9819","52459240072.4231","60190814906.9897","69610231623.8058","75355400097.2256","96112348501.1693","119205128065.832","129465664245.614","124543928344.621","127422177786.506","134424191561.769","131328196657.099","120256135596.525","128818433173.321","157975858151.319","172214782569.538","200033454627.559","202436764347.18","215416164516.88","226797412089.912","267603909129.827","317126014760.718","348060895407.307","381041226665.237","385722575239.351","406385798906.44","477304855809.432","470516958217.629","473937365397.572","518049143138.656","622182564068.011","739276764798.636","863831382346.52","969971126747.753","1112708676684.89","894718194533.595","1159002188521.83","1355809711424.28","1359377504706.69","1354666432632.05","1327961275302.85","1173968156628.89","1165831989774.38","1282808096961.08","1371311643159.16","1366025231725.92","1189093548286.72","1506972492835.31",
"Least developed countries: UN classification","LDC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41174866148.0149","40482160914.7026","44928925895.9807","50552395161.5628","65137713976.923","89687905259.0178","113665066329.904","145859942919.613","189947175379.125","153424559849.063","184450467646.676","223803792690.746","223128531719.3","234921603564.733","238115001918.251","186623293354.242","168857557427.002","197603662443.854","228257607260.723","233922154937.154","213865734320.165","256679569601.818",
"Low income","LIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31332897785.2667","34536433318.0076","39682608243.6312","42050578598.3625","42584977388.8307","44512056282.4943","55296456124.5398","58662104916.8839","66471824836.572","62981034343.58","90836580425.3686","110569084946.648","125295946262.396","152423398324.576","182502240250.784","151620279958.283","188922395051.192","114903659477.245","94976195652.2364","95237689397.9508","95322371024.5981","80428660183.4","68865831960.2356","86046103043.7094","93542556652.2711","89335174743.5297","90077969788.2142","114476764516.579",
"Liechtenstein","LIE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","422303067.226891","397732379.894958","398590401.831276","319557568.521008","322401283.94958","439915966.386555","391806722.689076","380452674.897119","371463229.310924","361512605.042017","584537815.12605","583136593.591906","570184254.606365","700156250","944812030.075188","1042225392.29672","1043162901.30797","1387936865.83991","950352338.244715","1134232498.39435","1296672716.27344","1345038961.03896","1304565112.92648","1360645983.8504","1740762578.61635","1555117820.32401","1519200571.0207","1683389945.65217","1819710782.77271","1904743411.92788","2424288567.14928","2586802030.45685","3082683093.77139","3494577814.56954","3962059894.77944","4638263414.63415","4860502985.34467","5514301315.4772","5724701318.85182","5555445147.22537","6371581612.77756","5879570277.5291","5773455293.74869","6543193120.59677","7300256942.38561","7892069651.74129","8520291701.63134","9418774723.56612","10113916432.36","8972037012.54863","","","","","","16937418664.7863","17447582591.7681","19086840871.9393","20265385428.4833","19426214043.03","13031454761.1273","14985234582.1601",
"Lower middle income","LMC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","15389026795.5833","16580968363.6116","18032928077.1418","21271129402.813","23045807028.669","27526606594.8288","43854379876.2454","84939349093.5088","83366770368.8891","97283442173.0965","110520288021.119","102900701692.69","138990433009.985","160229664433.8","155897292618.211","153747582826.72","152724944455.73","150120165505.366","142679072369.289","119893208171.649","141602264361.451","147952835955.846","172181171915.319","192199202183.161","200836511860.885","212948108385.276","214411066458.091","238210419355.091","285747156367.572","313761212869.665","330131917512.431","298156807774.233","324416485484.505","391349987951.897","379510135591.776","410734738497.898","483041590546.309","599770749140.498","745902762366.426","914334838394.126","1075460280242.8","1302495497695.13","1089141753499.89","1409979636787.55","1741618021018.83","1764380683965.17","1731605169094.97","1718398144717.63","1463137352713.21","1477269014870.05","1692163488688.57","1864530257382.61","1851272513199.84","1639864139784.97","2115732458292.57",
"Low & middle income","LMY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35794392257.535","35815494762.7079","35388715920.308","41451199469.4645","43447052638.2653","46994558661.2051","49886344205.4565","50980118445.1528","54517888383.021","60040288911.3261","66210210044.506","72533879019.7037","87393164977.2819","128991637251.419","206977912879.224","206221555155.496","239341747979.407","272330896031.555","282992617747.719","380218074209.195","468420354473.221","443005720485.443","436571241097.929","443879840567.564","466783143702.896","459150830702.85","416418332593.647","502375379796.533","564519522075.528","618882381184.841","669516733311.07","646840152018.928","929618893149.911","820511147092.689","900235923653.491","1061934694600.7","1147282809798.33","1249480152329.43","1198969355568.08","1271589677722.26","1535770980697.68","1505313769703.06","1640203075887.86","1942897720383.25","2481756900777.72","3054170752079.92","3726109192534.88","4468773800985.22","5396502783832.25","4343425797118.78","5560426944534.98","6688844958564.77","6980585624994.96","7119307500004.47","7140231112875.83","6290136713483.98","6013869363154.3","6796327331727.73","7550532782940.17","7453331349436.81","6845454218929.15","8924337588394.69",
"Lesotho","LSO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4059918.80162397","4479910.40179196","6019879.60240795","6999860.00279994","7979840.40319194","8539829.20341593","6159876.80246395","7139857.20285594","7419851.60296794","8959820.80358393","8399832.00335993","9787472.03579418","13008976.1935736","17291066.2824208","20603384.8417954","21636240.7031778","26448942.0423183","22999080.0367985","45998160.0735971","64133016.6270784","90652285.5675398","83760683.7606838","","","","","","","","","","","","","","","","","","","","","","","","","","871356402.759247","918698252.069917","764359842.807746","919327645.564086","1210768743.37112","1015401315.14856","880613387.638353","904868659.411944","981902044.847126","937260700.494915","1061730137.04799","1247692668.07215","1094190360.17829","886161624.876208","1081042804.84752",
"Late-demographic dividend","LTE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","35457264159.9535","39375765407.4679","47448022892.5844","68308763039.4136","103663810950.101","102795265371.26","113116291101.639","129600578829.015","142405869020.587","194077226655.276","243948959324.357","243714837419.682","228652452206.908","235505797441.486","266206027462.563","265952190640.002","267649026314.036","317414611674.612","372686509313.948","407407367289.533","428475616166.833","416872098842.034","719507585463.939","588609772622.724","646084477434.466","770449296139.196","811564576782.852","873447609413.211","857913340630.297","906619464732.935","1082199517183.5","1113727112791.1","1230625176155.78","1517014181917.4","1952244655116.78","2403482939080.63","2940073925680.19","3575451728090.09","4332856713948.39","3495685309433.72","4371349120656.58","5367161028672.54","5643208069716.97","5917102498047.53","6030763811741.54","5454378196469.32","5219592619669.13","5853531160837.02","6516601462353.69","6480921059412.12","6219875438900.06","7946018901828.13",
"Lithuania","LTU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923572225.03801","3516750971.0833","4550757876.56452","4397764350.45317","3556785498.48943","4447864479.93094","5396323694.43246","6759675965.06058","8681096446.70051","11035742672.6279","14387565617.6141","17215943029.2383","20500472085.3859","27541583491.8777","19363046983.5974","23740962644.3557","31728784749.2403","33580700075.8524","36599310828.8094","35075482147.8274","28498382257.0195","29094549835.8911","35148120644.6942","40423966584.6823","42336365374.9803","41640278272.576","53483244791.4333",
"Luxembourg","LUX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1308913271.48044","1352359884.44078","1592229859.77454","2355188366.79776","3300803645.40182","2917697707.57925","3047749216.30094","3324898142.93754","3993266299.47483","5067336268.57457","5383032142.36446","4423440895.26293","4137952498.67561","4124129388.56016","4532564925.99832","5014838643.92962","6703202998.01336","8110552133.98163","9327494240.2633","10219753276.0033","12742102848.8653","13779657412.8766","15301225846.926","15744739972.0149","18080553412.1051","21787067597.1538","22562990228.013","22737276725.3045","25731039119.8044","28455196289.3703","31345279139.575","31268767982.6717","32249319537.982","39412388094.1019","50400230064.1129","57949162558.3564","71977613139.6387","87480215780.934","95030426100.714","80570783795.9734","91465696292.8502","104568486412.666","102344215078.842","115007710906.273","125763218895.967","115238593327.577","118895618024.066","126658587133.284","140226660132.432","142668322360.196","147703271437.975","180788786070.823",
"Latvia","LVA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000868511.12379","2414915773.35375","2591640454.87539","2811791969.49839","2638963487.86933","2927653534.18308","3177773673.60645","3492098681.21874","4243382117.82069","5617268114.99935","7306359676.41568","8573078755.95686","11881888934.4823","14075493348.9256","11149110369.7526","12758664202.194","16424154742.3511","17308645446.327","18242231298.7032","19194571239.496","16432932180.8121","16739813107.2164","18774805222.9047","21159713457.9129","20542524056.6039","20726215208.053","25295205509.1314",
"Macao SAR, China","MAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1263130842.62263","1274081616.24822","1491151653.93135","1442091313.69705","1661258922.77742","2159229943.31943","2430415640.62383","2822912906.55846","3189751901.25919","3450270479.61721","4034218481.49217","4314850143.07947","4642538597.79154","5213107758.72888","5311809600.32135","5372964026.43161","5041610267.2081","4988676034.48492","6046798489.88898","6258293396.40256","6875171160.40531","7657831745.87344","10086634589.0155","10261387325.0864","11682955482.7905","14545850495.8997","16757397039.9372","16948511453.7279","24689835295.2938","33286149011","39204245359.7667","46720613820.9856","47019694256.9894","35365685660.6136","34542782454.2532","40576252180.4137","45626138123.258","45556409144.4148","15665218860.6977","26484916619.8239",
"St. Martin (French part)","MAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","480189724.33554","440667937.950795","428811402.035372","476237545.697065","545400592.826796","535520205.513289","545400652.109475","545400652.109475","604683331.686592","671079932.812963","697776899.515858","738594059.405941","942466527.560424","1300664734.95824","2115085358.59765","2019148673.65824","1717036634.76116","1866986432.17196","2166990664.07469","2706675899.56657","4201460651.32348","4032793921.46627","3822384193.92329","3697970835.14969","3800197491.62931","3824760011.92487","4258784763.4111","4893103407.0246","6425436405.93975","5935155863.43394","7412029591.25487","7205700801.69067","7474470438.0417","6983435380.1484","7454972834.94513","8849422505.8548","9424723998.6691","9365776466.88359","9784245720.71134","10472273407.8577","10408859646.151","11131218818.0129","12213885545.7762","14319582637.0321","16759442726.6576","19275938443.3164","22483549354.2226","27325903592.3977","33064268479.9298","26014198657.0851","30046571306.3727","35175589315.0719","34323976635.2974","35014930700.1368","35897838525.8675","33119732085.2493","34291409635.4831","38651877837.3917","43077529538.3599","43952750829.2521","37369956195.7712","47048228291.7061",
"Monaco","MCO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053997132.34498","937881521.73913","1026805411.25541","764754748.603352","612534634.461527","639062444.70539","741151801.535735","871854564.208355","1056084948.28798","1330145599.96107","1528946395.12365","1542446634.32614","2006082999.03624","2471513953.0408","2005630355.72838","1941110607.02179","2738068532.77507","2711403157.70699","3047744876.23633","2964395131.2674","2470379871.47997","2607820373.68146","3007169949.4369","3453124989.06745","3659009037.18604","3218731236.09183","4188570116.33804",
"Madagascar","MDG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","67511336.6394564","102110849.270549","101689130.677311","97047803.6573316","106752579.364422","110127942.431401","155698196.748081","167512782.745032","183124855.501592","191304704.721993","213036048.245919","173264898.788378","191350735.37698","235525938.996093","297715413.656829","362080612.999989","330849221.008193","387925899.222368","457890722.634226","504827951.411922","554791923.026644","423096590.253625","404922692.978031","381908957.506449","419879579.843837","376255635.306633","428072464.887204","454292493.058958","433265599.554432","487655924.227199","505973443.308789","519857359.046727","538527338.34004","561129087.814315","705142858.00447","805498337.819383","839642548.485362","688168036.074664","722467439.115147","784850753.48815","885096695.506053","1091486944.81622","1167504430.13685","872660350.244931","985460565.646033","1424938457.65741","1757983950.99999","2369521238.83071","2971635352.4071","1959519017.01753","2183656264.169","2624531677.69278","2521980869.00362","2891230415.1199","3541731739.87023","3214678774.66036","3447066177.99648","4071827552.94261","4339367292.1674","4009166435.66179","2628831031.50756","3042228928.7682",
"Maldives","MDV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","65200000","74500000","76560491.796423","76700000","84500000","91125669.2025923","96586491.3998042","111163829.556543","127827205.463859","150083397.85422","183761515.912898","188014639.617673","222278195.133028","216434538.966313","276750116.521949","","","","","","","","","","","","","","","","","","","","3375464877.3764","3219988390.17851","3152062225.08524","3437623396.37356","3716673766.14601","3894413424.78221","1851697983.91553","4070267422.11843",
"Middle East & North Africa","MEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212081107523.513","239772786016.066","273896369106.848","294462471133.357","249924065513.723","313066330377.095","412775775386.23","374270650957.767","393418773933.622","460215214634.221","604945226638.579","801038881643.613","961366988988.605","1124068334483.86","1452281906918.98","1060741464159.06","1311200557676.22","1609549664485.77","1769027106267.03","1737343020756.49","1636210281929.91","1228733261062.36","1160163308341.27","1323050927447.99","1517365987305.96","1448183311452.21","1114898706224.07","",
"Mexico","MEX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1109120000","1191208000","1302504000","1411096000","1532720000","1667320000","1816952000","1824072000","2066336000","2451096000","2754440000","2995040000","3643200000","4650160000","6054240000","6067120000","7558155844.15584","8442477876.1062","10732745614.0351","15056293859.6491","20806478260.8696","26030530612.2449","26633315602.8369","28288293089.0924","30526865315.8522","28436329311.016","22445889179.4704","27348987810.1872","36496759051.5156","42358817387.7717","48866100760.8618","51459972501.9878","55406026689.0691","61496886634.9981","70636498177.8318","86954944698.8815","106874265073.558","121765264254.594","129490212237.303","147853263357.182","179855862769.153","171520507262.666","174129212924.606","177669541570.118","202133349193.691","230184391855.312","266526112833.969","289778188814.26","307483574130.48","244407308913.309","314142282684.394","366385100577.141","387538503663.769","398972729094.895","419247687492.947","404585953950.897","399496352302.013","436348935038.174","479887532672.012","492646676997.031","430504335973.862","522531999072.631",
"Marshall Islands","MHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26833600","25830300","28410700","27743200","25284800","33100500","31151900","36065300","39620500","40254138.9465332","45176429.7485352","36024684.9060059","39278583.5266113","43068199.1577148","42118492.1264648","58154350.2807617","88343132.019043","99021270.7519531","95356872.5585938","92294914.2456055","81273124.6948242","73643516.5405273","83584335.3271484","87396575.9277344","86309463.5009766","85857170.1049805","120867309.570313",
"Middle income","MIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","34448048465.7394","34364460842.1651","33718216782.7961","39607852000.9761","41471015583.413","44873556711.2612","47552670182.6606","48627329455.2534","51988079627.9506","57260447096.4994","63067588471.7296","69277442077.3838","83779166338.6348","124848542539.885","201373432133.808","200189995682.589","232726407692.042","265287972840.973","275253764449.233","370028345571.851","456971561911.596","432103236376.894","426584919314.443","433986513593.506","456436678571.702","449375481214.354","405747423482.628","487427864133.656","552854001463.251","602382529309.948","650702637173.987","628144462024.118","908313939981.733","798575865215.282","872633913663.084","1031148098387.4","1112291507445.02","1212223683882.83","1161593454278.68","1232424491446.29","1487350944127.53","1454626388121.01","1583126995833.71","1886681840013.64","2402438947331.92","2957440512619.59","3615030967023.11","4334000829261.79","5234880017004.61","4209676615659.6","5393224336277.23","6580458337190.04","6889140105746.78","7027457420702.86","7048282571790.18","6212244735475.83","5946430919138.36","6712909389985.02","7459656314709.34","7366259989587.28","6758815411769.12","8813787521683.21",
"North Macedonia","MKD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154602473.49823","1075454081.63265","1258971518.36574","1192218793.10345","1292553486.56595","1477252928.8471","988974765.576735","919196976.211665","876166208.546557","890250166.07559","1243037210.24097","1083173739.03356","1056864201.59814","1367964905.75694","1744852752.18124","2178468743.2153","2592957636.80848","3677771865.73604","4283349694.39449","3084289102.64259","3743089228.01568","4945513081.3822","4421834901.8486","4694505693.46464","5415583660.47837","4905243521.89797","5407084298.5231","6235358681.43527","7657420965.66495","7867370857.84171","7142622948.57869","9154224180.71247",
"Mali","MLI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","31300692.4653802","35142330.5479145","38082698.9812078","44862008.9242897","53022179.5985862","48804174.4622735","57427641.0575891","68548731.779588","80256489.3322565","103368693.066583","133914204.140294","141808858.705565","191329840.182128","260555262.396054","204680023.155211","190127240.388302","206683337.149758","235050768.283345","236903570.589506","268401430.775418","325338119.324676","316261753.632053","344950273.007467","419815580.482433","441616267.130942","442408868.230664","446796325.359764","404768738.013994","529405656.289192","524706724.307827","642627517.849091","620691654.10775","696780779.337389","665700074.189844","912604229.641901","1097691809.8142","1214785309.26333","1291412718.21868","1436233163.85287","1963284341.34928","1969959490.94266","2473786995.5157","2221698199.46442","2441103302.92811","2953292593.33609","3465895925.6795","3302798787.44587","3240081716.2602","3150871337.62745","3288114388.38917","3413353636.77821","4186181747.47703","4441938877.74764","5354300893.17669","5662920686.44712",
"Malta","MLT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","110771069.441583","120412316.777391","137305918.091809","200096030.729834","280721795.300145","349757335.713489","398139351.711603","481215004.574565","583776094.463629","794924550.898204","1011865523.24136","901957038.188277","760449062.5","697201131.73831","687744389.607971","721004117.862372","923257046.100066","1218522365.80517","1421810951.08343","1528217541.26632","1931606510.87397","2127761088.97742","2470701036.47866","2297713307.13083","2577626150.17608","4384484435.79767","4091353025.25012","4100767434.10077","4331196817.32788","4640766250.5381","5198706643.15109","4731660784.12668","5322542322.54232","5902241948.33276","6307922272.04783","6636612361.64656","8364571571.94831","10243087872.9811","13498754943.6063","12785634898.5829","13639400768.9248","15478841870.8241","15434793781.3183","16457696905.2995","17417563438.2888","17149339842.4498","18412663272.0832","20863420695.8879","22217052432.6878","22973804992.7236","22721873215.3055","26174571259.6097",
"Myanmar","MMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4015329166.83469","4927363219.92302","3550528930.06575","9581400482.20159","12574618317.3199","12901541589.7502","13852127379.6474","15941649695.0231","19042051784.7318","20877077817.017","22615134490.0962","18415277429.9246",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","8449788712.5686","10583623734.6754","12493236831.0244","22060995159.957","50516011422.845","50182558179.1369","60070304683.2189","62956596503.5307","58932100532.938","88542296141.9806","98084309012.6966","72647512342.6859","80678221004.1699","79650358819.9291","76868857268.3549","74342979335.4641","50988332333.7268","68993101977.956","65316380886.5703","76962748960.8318","93771495970.8744","74749002247.8817","79036236641.1543","76777343372.4048","85019934904.663","93231205190.4601","106191239365.941","119336209065.607","109017274243.998","138164546495.51","170622326783.603","157825494758.909","169551755828.34","182538449150.883","241745405787.075","313826647070.04","369472978295.988","441936114760.774","554826336082.88","417987446788.93","505713736390.554","496830322703.759","527092160050.25","480628290939.778","422032216187.786","318967004004.596","304301765270.628","362543634406.523","416471196125.279","379608017049.546","268787572268.468","376950239571.863",
"Montenegro","MNE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362369077.306733","445661830.557048","454214751.156861","522751328.734592","871215545.070772","982979728.889442","1104045916.44712","1582816862.85245","1796439138.71393","1427934148.37455","1534762031.02214","1924550389.75501","1785211358.08814","1846366051.26843","1844211505.24777","1707766559.41418","1777104272.7474","1993899683.6873","2361026216.34388","2430004477.77902","1240005698.0057","2510636385.14313",
"Mongolia","MNG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","551441066.666667","670229033.333333","725268666.666667","612402625","584447425","874014900","930447966.666667","911636900","804344500","467975940","1286298568.42105","381224551.643192","455909517.043537","413198588.873813","588727618.644257","478057767.554153","621954882.466867","537971733.705918","530379659.016624","613886974.292311","638035524.358942","708425456.996203","835170861.897535","1210933087.5405","1483028669.56616","2029426100.06008","2524671785.76775","3037494848.87771","2304668257.15766","3355976968.51778","5470718737.76685","5356224605.54811","4893217361.06212","6388231517.37735","5134139093.65088","5688198304.49216","6792836362.84494","7665009950.51899","8412612739.603","7676311747.37135","8950038023.52629",
"Northern Mariana Islands","MNP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169000000","1118000000","1218000000","1017000000","829000000","627000000","488000000","312000000","335000000","317000000","379000000","402000000","437000000","482000000","882000000","1081000000","661000000","497000000","","",
"Mozambique","MOZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293291042.174974","243175713.263928","225295751.38093","295334415.261816","331988896.645723","454595066.275888","497262465.781905","523122522.021794","529425515.260154","633309991.331302","995644781.583879","1208618409.49405","1413874696.72824","1960971866.1016","2314503694.54924","2494913628.70461","2867181836.12419","3329430853.55917","3231064331.73561","3158601217.3109","4328595642.57111","4722762672.25884","4539601423.06198","5542306764.64866","4957269487.90096","4004304269.84182","5099797262.84633","6661132517.8778","4966113499.4876","4151075575.37969","4951390234.76285",
"Mauritania","MRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","18098328.7350618","18926393.5699687","33594349.060865","77479927.8305202","85405353.5939915","90846106.3238937","93211758.393272","93804950.5791991","90845237.0065612","100097730.358522","106987258.669621","149725281.84416","183111367.214998","234683786.84102","214329107.673962","233122857.168241","207623847.742015","212820785.486055","250406342.3871","305883060.584875","394925124.607109","352133811.880423","422438395.999394","388242564.146369","479510830.524745","528194860.114286","523245435.560916","563821634.277074","573030753.886166","545201152.402337","587631232.763039","484194663.725051","468505380.527457","674865005.057657","867785386.227729","834996042.908571","691883716.488973","497094892.718436","448206969.462661","454083030.934653","445892461.340458","440241536.915938","392277306.771091","549736448.161367","785480557.228916","1660493771.4073","1761220417.113","2166029281.74708","1755985253.42461","2574614054.67317","3394684253.58746","3247124765.69348","3290004094.02625","2464897183.91279","1862091587.81786","2170783066.71094","2346434079.07382","2734291920.6783","3353880765.75054","3417828474.39579","3943765753.55001",
"Mauritius","MUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","357404774.377011","401979628.592617","438888257.91378","516795865.633075","579102846.062751","510938286.80132","508530696.711888","508533939.28004","506438265.834801","576007770.762506","885091783.995723","1214377785.71539","1381560832.58296","1400870831.09287","1723618259.49474","1779993994.49282","1912138891.74463","1900668631.00635","2018273535.11058","2369969458.71174","2811718232.01342","2573644294.37772","2738791382.37881","2771402933.39898","2849014842.13093","3136669950.87421","2982651358.38729","3257692238.76853","3508045893.41237","3829950976.73599","4107909335.46949","4553278596.90806","5102134060.61969","4352373919.73667","5125648055.50863","6040723193.7574","6276838602.32945","6462539167.59496","6867146066.82864","6183497020.54101","6193056645.81804","6603763188.26962","6792605733.41506","6362354997.39242","4489070295.24562","5077292820.46239",
"Malawi","MWI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
