"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lesotho","LSO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","13299734.0053199","16239675.2064959","20019599.6080078","23939521.2095758","25759484.8103038","29259414.8117038","32059358.8128237","33599328.0134397","33879322.4135517","34019319.6136077","33599328.0134397","41946308.7248322","55938597.6323663","82132564.8414986","116261957.32156","155510480.054091","204691812.327507","217341306.347746","241490340.386385","358669833.729216","475089881.869543","508034188.034188","","","","","","","","","","","","","","","","","","","","","","","","","","1880737772.1634","1911937309.34973","2019974155.32766","2413002267.82153","2632901706.63508","2698423989.28397","2254485003.93815","2167890930.36756","2043017885.5544","1988004010.98602","2266676278.53916","2398292166.33041","2230202887.51696","1961138932.2624","2219645814.5845",
"Late-demographic dividend","LTE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","39605539827.8164","43592044857.8198","51104368601.4787","71663468057.513","111812080150.461","116498599008.724","122107964747.736","140966819929.289","159710283313.606","208039374339.751","264483187113.61","275003320055.327","257797631479.175","246915654912.873","259099763620.759","281461091043.045","278064495856.835","295412536836.434","350001297715.317","391187109635.89","422609496123.869","420578095449.182","640846773666.019","571292457071.513","629886719847.58","780115779347.917","823819076462.109","862049755692.446","809845694728.667","809503061960.231","958222810308.323","1006715326867.13","1099517145024.66","1345880670188","1724451859812.08","2029125411126.96","2428509405660.65","3027399301722.44","3702400697054.98","3042698929405.27","3802429114382.12","4684101240241.64","4916515026068.88","5225188923863.36","5371843774358.8","4746504669116.42","4684822695876.07","5272626244007.66","5922515332242.11","5998089004878.91","5526197118694.83","6927934869379.03",
"Lithuania","LTU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3760052711.60669","4296019853.25852","5570465256.79758","5679421665.94735","4652317652.13638","5161331894.69141","6065911091.92922","7570066685.4513","9769109983.07953","12633539493.2936","16272919517.3529","20312938888.1917","25702866721.4012","33089174593.8826","20021144008.8963","24484526320.2937","32897788514.4604","33318801481.7615","35924555727.5656","34192554110.5573","28911509381.8437","28784218479.1752","34041564041.9059","39447825015.5137","39424925627.8431","36351910288.1402","50480361763.3713",
"Luxembourg","LUX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1035732150.06051","1202551382.58357","1369284208.59683","1875419167.87415","2431846520.29826","2582040144.78447","2642274817.13689","2941575689.3641","3644990393.23684","4494679416.6208","5038377707.26997","4243916775.31508","3913174112.66113","3821668639.05325","4137947500.69813","4440312521.23106","5901361748.23912","7485394921.66397","8465362589.13878","8953389639.63964","11257897151.1347","12320522150.0295","13027742785.4454","13144580223.8806","14806954424.8855","17738813628.8998","18315957003.2573","18755420613.4416","21937945098.9109","24086193884.2271","26488356335.1122","26641322485.1504","27038258008.9369","33265876312.4356","42601162807.2893","49069300287.1035","59275748177.4282","71143315823.83","76920486012.782","62968336727.6023","73618971440.6001","85896851544.3192","84030679320.9293","93990637386.7422","103651876358.482","95691946360.7722","97891285783.9403","105827158919.454","117095615920.893","121162978578.792","122529357145.831","151078418080.614",
"Latvia","LVA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2275390758.69937","2953175089.33129","3181698524.07452","3677526510.18706","3377901753.54312","3561696407.87949","4044695545.10857","4459957935.42519","5717024966.17882","7827519188.23989","9737186060.9832","13025682217.2059","17797774586.2399","18615162987.8673","11673204058.938","13258874155.2632","18053568017.8075","18813181777.956","19561427856.2797","20111522408.3411","16896888310.1816","16641702749.8098","18966860060.3541","21388486784.5976","20769119131.0823","20391400978.2444","26660217928.3949",
"Macao SAR, China","MAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1137203250.98782","1152434286.32673","1266769544.76442","1256813522.0283","1480432286.7269","1796798921.32138","2049473919.85673","2344564906.20994","2513152973.44471","2895068900.466","3195940945.52388","3309528590.79271","3588055726.54297","3620321795.22578","3468693512.75356","3585445061.62778","3445881586.20344","3669715587.03187","3962920046.34994","4033733739.9639","4358055119.87452","4776966039.99402","5761511804.74184","6321478947.95971","7472817256.98003","9549645963.73773","9864340843.63038","7565472239.26957","9183474544.50026","11993215434.8856","14226961538.9429","15856082510.3576","18114709969.8263","18015403882.2793","16019436905.1044","17308746573.6357","18299535459.8947","17593581562.4806","15150893091.8376","22888639060.6458",
"St. Martin (French part)","MAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","462404900.701512","501926687.086256","501926687.086256","533544116.194052","535520225.274182","497974508.447782","557257188.024899","614563778.282778","656061653.98676","687679083.094556","853749629.483253","859386138.613861","975395583.376804","1379897246.09803","2163897661.22019","2996076495.99013","3520263390.12966","4123953545.17798","3980104159.16673","4752096637.68562","6085388406.23889","6184030315.3336","5968605346.173","4852588134.37768","5148405879.34851","5067330815.86008","5526914458.94293","5914982294.95646","6462582987.17277","7314276289.4371","9074363976.07464","8865737968.89716","9469830979.15203","8739349822.56157","9390609855.48191","11335099531.6159","10902396700.2834","10658406549.8058","11452344717.0047","12003481375.7089","12579800084.6979","12314876687.6051","13353797749.7505","16048207626.5876","19968118741.5426","23064234675.6909","26592092080.131","34711375315.8454","46189308800.9496","37077112112.2985","40096825547.6881","49394553702.7652","49325135598.7205","50467551008.2684","49749949442.6799","41176633245.5988","45062044353.8109","49273627734.2138","55299751760.5821","54023978122.303","46174922079.0161","60032485954.2749",
"Monaco","MCO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190104425.92793","1252852608.69565","1435213852.81385","1219400372.43948","763462400.942589","986460018.981131","1102297774.11633","1285842260.36985","1718305265.8758","2117707388.69106","2745096749.10315","3132123127.53692","4275318330.46401","5667512220.93918","3997496759.5593","4192539072.80728","5559962848.29263","5676055715.92883","6039407580.80565","5895236569.85089","4448497268.58857","4465786158.93938","5273725323.7818","6384948979.88518","6624660971.64056","5921024254.28424","7932925988.32951",
"Madagascar","MDG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","111896638.779295","136359934.724682","135907021.45286","151309643.645932","159917393.99894","166712685.116873","208843979.813222","205672790.890166","235119319.766808","244148322.956612","240001884.821367","252204260.112677","245822786.616385","312077209.063492","387473830.382784","476932072.233027","382361666.977908","472941273.987078","642273690.024505","1052478250.5858","1019609062.1072","696934874.858768","617989392.562739","522094422.594972","488824150.106002","477012482.646052","508615750.533481","513724262.724983","539406596.885659","521021526.554418","767031801.372456","643923815.763665","693267222.077221","774310221.77285","829101068.158167","936020500.481582","930030596.110583","883747029.888314","920883300.037665","965856215.411914","1095162011.02005","1140139751.58815","1518069947.17179","1295939385.02708","1484882157.91485","2039652780.75799","2213935014.94211","3316633973.19578","5003293421.60379","4042538779.40654","3593827391.99502","3900293293.50025","3574547882.4804","4111627262.71823","4218673750.58685","3717317472.22259","3761002262.43076","4538023942.47957","4995646203.3477","4820540161.80816","3767772553.00179","4254240706.56493",
"Maldives","MDV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","87100000","93600000","93651672.0799587","96500000","95200000","85023950.4085658","86187945.7418543","94869131.5190285","115734092.202618","140184492.865833","177683584.589615","202510952.891837","237317961.624342","257048745.539341","281999162.768216","","","","","","","","","","","","","","","","","","","","2761371615.82274","2924579124.44765","3375149911.50673","3767978865.27588","4437932492.13816","4399141282.01794","2560647754.09101","3664287991.04907",
"Middle East & North Africa","MEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218873862205.249","213484164172.893","239699357366.888","259877012681.153","270373671546.469","272149990154.558","286931198843.954","317508813800.477","322281917657.212","333709870990.006","377810922672.702","483288355145.6","576336003055.697","667148590611.685","856699218346.568","1085800133989.06","967473797458.433","1024858018947.4","1101915560108.17","1242600488705.38","1266138239285.16","1320590094412.32","1221083924922.46","1152410682006.07","1236423462151.19","1269130227943.92","1283901174907.44","1081622978337.13","1242901167376.23",
"Mexico","MEX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1520944000","1503120000","1536528000","1688128000","1978568000","2079752000","2192168000","2392912000","2746232000","3011216000","3430408000","3417960000","3991120000","5232144000","7612160000","8465680000","8784409090.90909","8363203539.82301","11315763157.8947","16754179824.5614","25215695652.1739","32350081632.6531","17920283687.9433","14024762697.7519","16777514898.6889","19063168548.0732","17389311866.6231","18775671165.2881","33950973120.4083","42503284582.5716","51767986204.9349","60602974423.5356","73709195127.4678","77847500962.8964","91454798672.6319","79834960276.6614","100336342605.995","122323230283.513","139005454028.021","155972441425.045","191318627691.527","185388139002.173","186428365368.683","188498786171.1","216256995303.916","243109891630.498","280595105053.582","308103605534.306","333835150453.292","259328000666.001","328581153292.181","382867847673.324","402385300656.821","413674331349.828","434748776076.735","428484066051.248","420827462668.974","457355480675.244","504876988510.884","495879822359.268","408105856015.192","541756067461.179",
"Marshall Islands","MHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101649300","99765100","89733700","97720200","97132900","116285000","114186200","98956900","113832200","111282608.032227","126911018.371582","124944282.531738","133085540.771484","135852325.439453","152721160.888672","175135482.788086","175730407.714844","185885299.682617","206629547.119141","186619171.142578","172487655.639648","161365707.397461","184118469.238281","195544494.628906","267090362.548828","176204330.444336","180726989.746094",
"Middle income","MIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","41202682459.8606","39416551092.2605","37328576909.5186","41919555452.0269","44635894869.3276","47605592397.7811","50814497823.9087","52706185291.5559","55512703104.606","60171277929.3031","68967940539.9174","76780982612.6249","85918191561.6912","118974300628.806","193220535979.562","229369332944.111","238328989448.008","268091522825.033","287132066222.916","350669063908.494","471740762867.43","527062595298.343","487482043712.28","456881715305.256","447204508207.342","459754595568.595","443163210034.658","466082640477.441","546988875848.04","602056277061.461","657992113890.65","634088072270.585","868642656065.17","836353947574.313","912808922165.388","1080347325491.51","1157075107341.78","1247420503986.54","1163058267227.63","1171887384299.23","1382076409803.01","1398185329673.89","1485011119491.94","1770684028354.51","2254379664636.41","2676382365797.17","3169965167809.11","3886368715543.14","4760410119726.18","4005423631105.46","5104561094070.89","6294949596982.24","6632696769204.15","6891690464760.03","6938073829837.81","6068972792918.88","5876814891773.68","6681971076298.65","7478703510159.34","7331641530111.17","6457798131924.93","8395079855151.88",
"North Macedonia","MKD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1603480565.37102","1214969387.7551","1235972107.64093","1394808318.96552","1638251446.95723","1913874208.72292","1699828168.80976","1891667583.26917","2007924835.25119","1915703896.88903","1781290636.82119","1568409000.38361","1817612486.7521","2147331758.78046","2850845680.7239","3193976913.25935","3757217971.46827","5166645055.42167","6772738889.40639","5111835213.12635","5464748071.43748","6933562133.17417","6513782540.51447","6648647600.08018","7371282875.11494","6537953908.28833","6992770721.15152","7800916482.97372","9238357152.864","9602017937.21973","8712588273.00067","11371684493.9387",
"Mali","MLI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","65853405.460368","62205960.2534402","64625184.1915894","65484064.3080041","79896441.3794039","95227655.1647372","128763540.279773","220186837.339385","243102499.742427","197530463.976558","205552207.045474","364714668.675888","434370471.892513","514247579.642711","443268524.381408","395235936.423188","416358379.128141","454692685.925041","594720727.226992","647482464.776165","637533079.066914","699433425.607736","632842469.377997","829530699.496229","851446712.220648","958831211.546113","856534787.994416","770106165.069522","992802285.422773","934859742.031204","895732112.671918","844696162.43713","1024491150.91256","975631158.20846","1175363043.05707","1162347135.96339","1548987614.87808","1725420887.5522","1945254926.23731","2247724843.49925","2650659575.37048","3771239910.3139","2947406874.09179","3757042067.78453","4052835382.42872","3889909888.4883","5280804033.85627","5470631016.49333","5188953466.24568","5655356614.9223","5509276736.2752","6081053710.84344","6558444866.71184","6345866121.48315","7697809646.42715",
"Malta","MLT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","178912116.216773","182399240.746599","199083145.814581","262352694.68048","380157924.044994","409750864.665848","456620115.116631","565700620.107756","639163194.831235","847294011.976048","1080289709.17226","1001867673.1794","945154375","858687779.211754","842635347.797746","884790812.591508","1059441664.84597","1374164264.41352","1613825872.58337","1747152500.61592","2258063352.69485","2416347144.75432","2680610176.33598","2549153958.45031","2870834261.04737","4566026264.59144","4442115292.99667","4322433544.65577","4589015360.81335","4840292724.92467","5550068587.10562","4914146713.72699","5186516186.51619","6058609309.20678","6698928749.37718","7305683372.71484","8841299711.45402","10546537092.8004","13665006591.475","12864406779.661","13634362985.5495","15337138084.6325","15097648721.5727","15654004515.872","16024312475.0897","16066126705.8693","16943546601.7268","18359014911.8843","19548063297.1186","20317922310.534","20808223872.0731","23777173270.2543",
"Myanmar","MMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3090663620.03125","3802816127.52792","3363382486.55111","9185765851.1827","13065387715.9475","15435575721.8577","18654188952.0717","21555679857.8238","22889095621.4908","20814897953.7227","20878696529.9004","16151247726.7737",
"Middle East & North Africa (excluding high income)","MNA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","7689776663.35428","8864022631.78025","10470268600.3288","14830858493.2219","28242098357.6378","42982773399.8788","45030308610.9944","56078626921.3192","52022295992.5478","59852648863.8241","84884592722.5325","96323456984.1343","97909828842.1891","92916656881.7372","84860138251.3193","85039374167.0312","77078699940.6911","71547845730.578","77518401430.1321","87488932131.1121","99451852950.8965","80127405209.7367","87440132386.111","93880543943.0218","95318812978.4336","104705409467.119","115542789675.664","123638190409.262","128950424420.228","141080253227.726","149801877392.785","158099235162.675","160251967531.667","179646505715.428","236751476623.821","278169998360.961","297573811224.109","367050884380.49","477479818366.295","449764101900.243","479972295880.164","445186270741.479","519290599123.766","498867650631.311","496393795640.84","436524315165.901","407566356916.478","450108125340.262","457864547317.095","454498529474.112","367152851460.26","423223578342.048",
"Montenegro","MNE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503076567.83966","718955758.552749","769183114.552838","802404161.483659","1204292277.12938","1378592214.89864","2107656504.83001","3155958116.61648","4219318880.91402","2707481244.79022","2599170091.47554","2922579342.98441","2783478093.28023","2743424093.50511","2755675567.95536","2455975812.71497","2760694044.71995","3132516945.32309","3674901983.93954","3602220978.39472","2910060398.8604","3645453039.98107",
"Mongolia","MNG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","1640949933.33333","1645216266.66667","1701452966.66667","1365680775","1491340800","2357290000","2182762166.66667","2115665933.33333","1927175666.66667","1033205140","1963530568.42105","479118638.497653","541030589.942626","504816597.208761","603552981.877355","571254552.400333","558878338.713148","669128488.063496","656469894.839647","771837167.206557","830538468.020561","946734020.522735","1083962181.86893","1405234670.28888","1605232631.21152","1826066273.67383","2467564065.06216","3777731776.3995","2637353047.33985","4074354772.60398","7749643979.15854","8115246246.99834","7728160165.09972","6978077038.57121","5283520131.61183","5611141929.07142","6517243587.65218","8986286380.20362","9259602719.67239","7345876643.06749","9255820443.39068",
"Northern Mariana Islands","MNP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782000000","774000000","937000000","835000000","752000000","579000000","459000000","360000000","405000000","449000000","478000000","525000000","560000000","635000000","998000000","969000000","757000000","733000000","","",
"Mozambique","MOZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1428030115.02266","1254805650.48081","1217541944.14331","1290904994.53516","1455753931.05282","1417509204.24662","1430389505.87338","1463494879.82753","2082391769.92744","1974506199.43259","1626708021.79331","2803402255.25805","2837928160.85913","3277544317.64336","3545588985.73349","3386772294.5734","3720731767.82003","4497238607.27719","4490131839.53951","4685800371.61257","7209774181.56298","11934070792.655","12969495849.4026","14204957327.4391","10022079582.3173","8605759376.55615","8082116478.43886","12222836533.7117","12270564307.9029","9306575253.7249","10859636828.8398",
"Mauritania","MRT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","29741422.1713591","35270349.6421909","34317095.8863599","35079696.4101609","38130106.7715349","38756006.866532","45475873.7469592","47194765.2598041","47902196.0085943","53340246.3725584","57029536.2165615","133106293.088459","157860184.522755","251014387.789991","293407142.041843","416963064.377129","406019300.438063","360360615.586244","393063712.632783","482428137.500245","572218708.148535","648640125.460699","614031974.140558","542696846.009532","563391027.813453","650009596.786555","618370589.550653","615942100.469301","568480362.740966","632068929.201454","603326373.465453","431905213.3246","382685504.031257","544298175.197249","667899821.219407","667181217.297518","608287910.018241","547348208.790509","525232356.787613","594774697.287411","613989993.310618","568870596.417886","742377025.434361","1227308582.04596","1805119194.27711","1584465517.49814","1979301430.46634","2734287179.42259","2110386875.58601","2683929701.26208","3267489499.07156","4206931498.2132","4106327661.78222","3574551160.294","2907774615.61206","2510107244.92084","3013094227.02993","3928133977.99734","4404481177.84295","4538467095.28573","6091771307.6729",
"Mauritius","MUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","405896879.443239","489609976.843794","564145830.967177","659152518.190897","695183686.217352","630448162.032115","538882501.724534","512463480.890468","541292580.596074","596406022.340942","787664112.160637","1175707785.24949","1487456930.87359","1560741780.22007","1914623069.93642","1886943132.9581","2016680374.2161","2097744786.9447","2329179751.00777","2467920144.02144","2842083563.16267","2778038969.85843","2773468596.69816","2905446719.97713","2854805406.55858","2850840905.89201","2818319871.83766","3147411429.49304","3627943342.36413","4167180857.19516","4823089368.33175","5298319904.70625","6435675926.44661","5180852195.57069","6224223957.58891","7497875008.70898","7667254575.70715","7466076465.56835","7591504036.36649","6681832574.08712","6573143247.82862","7281200879.31464","7661222829.93069","7538246860.33236","5302577839.67733","6196761496.78236",
"Malawi","MWI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","752319351.888148","790866326.930615","863386907.095257","1104142166.47067","1132562393.83248","1194956226.31648","1212269698.15759","1228603162.15863","1322357245.52463","1356657519.92683","1596759440.74219","1656455787.43898","1884309831.18173","2747104326.11632","4565244485.06502","4193454363.75749","4571923197.98552","5601917685.77581","7114421416.23489","10000000000","13478800128.6233","14633479449.6767","15971568039.7362","17142549433.5071","17773084144.0519","15530004027.3862","13923065003.4865","15777107477.3774","19825874446.3113","25372858830.4784","31883248918.6292","40044733779.4588","44155181214.9056","52860417233.2077","67592211553.1169","86952551834.1308","90962318149.2964","92380580594.7903","67655931512.4338","76187894736.8421","94349736842.1053","86253947368.4211","91820789473.6842","96153421052.6316","118513157894.737","130552401573.764","147059320647.729","167026413777.054","178116194016.428","143890480919.279","181098692993.077","207619607843.137","215525123025.123","216892951220.286","218113294020.593","186602995775.189","181125521297.881","201498465259.046","221904042031.176","210891490645.745","186309503984.775","230244491106.123",
"North America","NAC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","73127885428.6701","82000538850.8947","97682789050.7071","119684474923.254","166329807481.145","164498898735.469","198061399430.393","231523756019.9","265731577706.169","316037539209.462","364948322772.674","396992101489.595","370794168316.197","403329890272.119","492915207555.138","510134295762.519","552003822909.182","616739647073.599","683304746780.668","733349318933.357","778695016866.453","776304251189.027","825985660356.486","889010250870.567","997288448619.875","1102921106359.95","1173726503989.54","1293609155865.43","1357680737061.18","1512804398017.47","1765303207574.98","1672753844908.37","1709816292578.51","1853428109670.56","2149095064843.43","2428788760128.95","2688826569496.26","2867606776043.6","3084553313668.21","2415062947596.99","2893169365676.99","3267620830938.11","3360312679951.58","3357017883265.35","3478505732378.27","3330517232556.22","3257370961626.09","3481620398425.45","3722552699711.15","3702793241946.23","3294611223600.6","4012260528030.3",
"Namibia","NAM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1363031565.22856","1525146767.8897","1290910699.20796","1209641707.74616","1005754276.28279","645140291.829317","835627384.595186","1181733108.69352","1116643361.73301","1179087022.87719","1400517910.21528","1494475428.24032","1679052945.30154","1609097958.80895","1664155429.76231","1944374651.92578","2040064266.27591","2085584375","1966006276.79395","1921498060.39774","1741324894.08917","1690735050.87581","1615858491.37154","2587532010.52256","2780114571.88414","2919059086.41859","3318108791.06264","4872709642.20912","5680164414.60548","6453833270.75609","6834854617.13709","7094428000","7845428799.82426","7252812631.40891","7966507028.79303","7012869680.52073","6321336440.60018","6137946260.80421","6270667211.66852","5832030384.8523","4414902199.13383","5907894998.37604",
"New Caledonia","NCL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","878027224.171358","865614289.97561","926327070.547765","854161058.273614","864876561.970634","957466408.680159","1000834308.1452","928755309.00401","1280786502.99542","1384711235.1954","1285448214.02311","1301799124.57276","1424100071.07749","2028850534.00686","2156846103.49065","2523098236.21647","3079717932.61132","3950413441.59498","4476072978.43259","3540660013.69866","4491984491.12906","4839681976.82014","4442713425.00678","4380246232.06181","4293537494.86498","3668091697.87603","3382003732.60314","3478833812.50763","","","","",
"Niger","NER","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","33289006.8088448","47147122.5853696","68848135.9628984","60518929.7532737","82169184.4823758","94378540.1914381","112969634.286124","95676923.5397106","91775237.7459307","103099466.611479","117639416.489902","108204855.160492","152229794.2765","224624663.285615","297302465.219832","325027641.359899","365532137.409212","378778429.394044","493782806.033434","777716026.9573","956401810.681202","785895661.710181","728308200.42099","485292358.803987","394102976.336099","473096840.825975","393993287.437494","562306361.35499","537903250.716304","507802706.073792","721723851.191928","601899492.710033","573119378.839843","463691179.555492","397330930.375769","466021728.207483","511065924.03828","449737471.246565","556418337.904893","475063662.387954","456714089.39353","478916031.549526","526267876.263563","682501766.691832","853828914.661944","1049204716.32126","1077835772.21331","1285931182.86489","1936107115.69507","2539015006.37687","2807709620.74543","3066746511.28937","2732427354.24085","2997542893.13051","3236694384.06278","2949615171.68892","2527419585.6401","2937755031.67362","3368529569.09441","3396076033.73209","3542752950.90569","4060936441.57122",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710187876.242475","728148397.032059","665719165.616688","699267534.649307","855867282.654347","940921181.576368","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15759426922.0779","10116817453.0651","4380360108.25688","2226400163.97873","2430039655.35925","2130169417.15076","3501733649.73089","2865442922.91962","3930284156.34281","5376543934.01792","6274750928.16116","6812037765.21106","3789068116.99779","3217518984.31523","6773530071.0631","8801910405","12422516649.0017","11540302687.5","7791764870.6222","9009124610.97787","15600124180.2619","15964762167.4559","23653815334.7065","15805819208.9507","21125268782.9498","31119405985.714","50366861890.0998","51351763015.3526","51415216515.3208","64811061406.0376","89777672506.7076","60250254852.5198","67609787593.5855","71486274738.379","52587923981.0037","46552482308.5356","49508396334.5421","73850518228.9208","88740987214.4733","35586722061.4557","52186247815.2417",
"Nicaragua","NIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","58580562.4761905","59056821.3333333","76678615.2380952","88585217.8095238","104301947.904762","183599995.714286","206999991.642857","230300000.714286","211499993.285714","203299990.714286","226700007.928571","235900006.142857","261099998.428571","413400019.928571","648014290","587499993.214286","588399980.785714","838299989.714286","669400010.785714","429821045.789474","947294737.157895","1022920012.5","642304368.652174","822800000.5","914599977.689655","585776761.523256","601139763.344371","529941122.871429","1533145483.98374","660512085.603002","467806451.612903","781711340.206186","954960000","840604575.163399","1002161964.28571","1157042257.63612","1362967812.68524","1693911484.84881","1746535063.92871","2136873488.56901","2103725752.56107","2072738556.06302","2050197915.78947","2207225622.3517","2557900747.0182","2987690324.08431","3790401065.41003","4451147789.79321","5295608587.69661","4399272351.82772","5246108894.75754","6530237287.22859","7131020482.70034","7223494102.60974","7329047070.56154","7412975844.55989","7298277488.55735","7588025649.81415","6735006275.11631","6245814677.38673","5942967960.60812","8322737482.58508",
"Netherlands","NLD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","13576226089.5019","16526937359.2257","18708263784.4612","21515225212.8536","29272028220.0851","39830685302.0739","43065322411.9902","48274614102.3504","55544241716.7999","66348587288.6535","83883252773.8108","96421798935.9344","82035810297.6243","78613386976.9745","77071450853.216","75043046703.2967","78508861464.9682","93092824248.9657","113269369016.536","126372893299.141","131771039176.972","157951219895.922","163751441537.011","176485644110.276","163796402467.964","182797973120.232","228853966511.117","231301960784.314","224998870566.975","233071539657.854","243627969772.974","248352949143.53","244883921054.725","252610966338.432","305325075371.764","361677037575.291","391844892638.132","437371527391.764","523411602259.217","583175133935.937","476307038810.937","522989922133.334","606248014990.274","585275201163.281","611116250210.59","619841267938.821","575386728000.781","543538132141.636","605693248620.001","677669488269.803","662011326643.136","620445495165.76","736543248918.593",
"Norway","NOR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","4753951476.29114","5441403648.01088","5935763941.59254","8516077560.78948","11547556726.8986","13770877575.6184","15932557500.2291","18008828778.0595","16572115292.9058","19618293477.617","23668407839.3262","22626709643.6972","22489308955.6864","20633737185.4613","20799362862.219","22739380263.3416","29094351359.7577","32011280148.423","33673776277.4283","34734303714.9685","39734971324.5044","38356908173.8111","39946254726.8485","37247853850.3827","39908042394.015","47346413688.597","50982511085.6151","52449458534.7923","54133941233.3833","50963688583.4445","49523392942.3527","49263987899.9522","53255467321.3257","61614784893.0821","73845982672.6798","84668374078.3857","95765050753.9021","119823088865.005","133926063829.787","107434759791.995","122151661381.497","141509646722.783","140292393639.88","148200000000","147862946310.5","123677751369.226","123484761904.762","130798428369.937","140879680295.112","140843863636.364","119834109213.205","141350523864.959",
